name,age,years_played,games_played,avg_rec,avg_tgt,avg_yds,avg_ypr,avg_lg,avg_TD,avg_rush,avg_ryds,avg_rypa,avg_rlg,avg_rTD,TM TGT %,ADP
nick-chubb,25,3,14,1.4285714285714286,1.7857142857142858,12.428571428571429,6.485714285714286,9.357142857142858,0.0714285714285714,16.285714285714285,89.92857142857143,5.571428571428572,26.214285714285715,0.5714285714285714,4.8,28.0
damien-harris-rb,24,2,15,1.2,1.3333333333333333,8.8,5.3,6.266666666666667,0.0,13.466666666666669,61.93333333333333,4.373333333333334,19.666666666666668,1.0,3.9,89.0
dandre-swift,22,1,13,4.769230769230769,6.0,34.76923076923077,6.2846153846153845,17.0,0.1538461538461538,11.615384615384617,47.46153846153846,3.984615384615384,16.692307692307693,0.3846153846153846,13.2,15.0
dalvin-cook,25,4,13,2.6153846153846154,3.769230769230769,17.23076923076923,5.815384615384615,9.615384615384617,0.0,19.15384615384616,89.15384615384616,4.461538461538462,21.846153846153847,0.4615384615384615,8.1,9.0
javonte-williams,21,0,17,2.5294117647058822,3.117647058823529,18.58823529411765,6.194117647058825,11.588235294117649,0.1764705882352941,11.941176470588236,53.11764705882353,4.517647058823529,17.470588235294116,0.2352941176470588,9.8,23.0
devin-singletary,23,2,17,2.3529411764705883,2.9411764705882355,13.411764705882351,4.541176470588234,6.647058823529412,0.0588235294117647,11.058823529411764,51.1764705882353,5.0,17.764705882352942,0.4117647058823529,7.6,66.0
david-montgomery,24,2,14,3.0,3.642857142857143,21.5,6.535714285714285,9.357142857142858,0.0,16.071428571428573,60.642857142857146,3.564285714285714,16.285714285714285,0.5,9.4,40.0
derrick-henry,27,5,8,2.25,2.5,19.25,6.2875,9.375,0.0,27.375,117.125,4.3125,28.875,1.25,3.7,5.0
aj-dillon,23,1,17,2.0,2.176470588235294,18.41176470588235,7.929411764705883,11.176470588235292,0.1176470588235294,11.0,47.23529411764706,4.205882352941177,11.823529411764708,0.2941176470588235,6.2,97.0
james-robinson,22,1,14,2.2142857142857144,3.2857142857142856,15.857142857142858,5.835714285714286,8.714285714285714,0.0,11.714285714285714,54.785714285714285,4.364285714285715,16.857142857142858,0.5714285714285714,7.6,122.0
elijah-mitchell-rb,23,0,12,1.5833333333333333,1.6666666666666667,11.416666666666666,3.5083333333333333,5.75,0.0833333333333333,17.25,80.25,4.316666666666666,18.83333333333333,0.4166666666666667,3.9,62.0
tony-pollard,24,2,15,2.6,3.066666666666667,22.466666666666665,8.486666666666666,12.2,0.0,8.666666666666666,47.93333333333333,5.293333333333333,17.066666666666666,0.1333333333333333,7.1,95.0
michael-carter-rb,22,0,14,2.571428571428572,3.928571428571429,23.214285714285715,8.321428571428571,10.357142857142858,0.0,10.5,45.642857142857146,4.842857142857142,17.285714285714285,0.2857142857142857,9.1,124.0
saquon-barkley,24,3,14,2.9285714285714284,4.071428571428571,18.785714285714285,4.235714285714286,10.5,0.1428571428571428,11.571428571428571,42.35714285714285,3.4285714285714284,13.714285714285714,0.1428571428571428,9.6,26.0
chase-edmonds,25,3,12,3.583333333333333,4.416666666666667,25.916666666666668,6.058333333333334,12.416666666666666,0.0,9.666666666666666,49.333333333333336,5.45,17.833333333333332,0.1666666666666666,9.0,94.0
christian-mccaffrey,25,4,7,5.285714285714286,5.857142857142857,49.0,8.014285714285714,17.857142857142858,0.1428571428571428,14.142857142857142,63.142857142857146,4.642857142857143,14.142857142857142,0.1428571428571428,6.8,2.0
