name,age,years_played,games_played,avg_rec,avg_tgt,avg_yds,avg_ypr,avg_lg,avg_TD,avg_rush,avg_ryds,avg_rypa,avg_rlg,avg_rTD,TM TGT %,ADP
dalvin-cook,22,1,11,3.636363636363636,4.454545454545454,27.727272727272727,8.990909090909092,14.454545454545457,0.1818181818181818,12.090909090909092,55.90909090909091,4.563636363636364,19.818181818181817,0.1818181818181818,4.9,15.0
nyheim-hines,21,0,16,3.9375,5.0625,26.5625,6.7625,13.0,0.125,5.3125,19.625,3.2875,7.625,0.125,11.5,169.0
kerryon-johnson,21,-1,10,3.2,3.9,21.3,5.99,10.5,0.1,11.8,64.1,5.0600000000000005,21.9,0.3,9.5,29.0
latavius-murray,28,4,16,1.375,1.625,8.8125,3.70625,4.625,0.0,8.75,36.125,3.54375,12.3125,0.375,4.9,102.0
mike-davis-rb,25,3,15,2.2666666666666666,2.8,14.266666666666667,4.34,6.666666666666667,0.0666666666666666,7.466666666666667,34.266666666666666,4.16,11.4,0.2666666666666666,9.4,194.0
lesean-mccoy,30,7,14,2.4285714285714284,3.2857142857142856,17.0,5.3500000000000005,8.642857142857142,0.0,11.5,36.71428571428572,2.7142857142857144,11.785714285714286,0.2142857142857142,10.4,123.0
leonard-fournette,23,1,8,2.75,3.25,23.125,8.25,14.25,0.125,16.625,54.875,3.425,13.5,0.625,3.5,32.0
royce-freeman,22,0,14,1.0,1.4285714285714286,5.142857142857143,1.692857142857143,2.071428571428572,0.0,9.285714285714286,37.21428571428572,4.035714285714286,12.071428571428571,0.3571428571428571,1.8,111.0
carlos-hyde,27,3,14,0.7142857142857143,1.1428571428571428,2.357142857142857,1.4642857142857142,2.0,0.0,12.285714285714286,40.785714285714285,2.992857142857143,10.714285714285714,0.3571428571428571,3.0,157.0
damien-williams,26,4,16,1.4375,1.5,10.0,2.69375,4.6875,0.125,3.125,16.0,1.7374999999999998,5.3125,0.25,0.8,24.0
jaylen-samuels,21,-1,14,1.8571428571428568,2.071428571428572,14.214285714285714,4.250000000000001,7.0,0.2142857142857142,4.0,18.285714285714285,1.8285714285714287,5.142857142857143,0.0,1.3,179.0
rashaad-penny,22,0,14,0.6428571428571429,0.8571428571428571,5.357142857142857,1.9,3.2142857142857144,0.0,6.071428571428571,29.928571428571427,3.635714285714285,11.928571428571429,0.1428571428571428,3.9,115.0
cj-anderson,27,2,11,0.4545454545454545,0.8181818181818182,3.727272727272727,2.390909090909091,2.909090909090909,0.0909090909090909,6.090909090909091,36.63636363636363,3.7,10.181818181818182,0.1818181818181818,0.8,172.0
ty-montgomery,25,3,13,1.9230769230769231,3.076923076923077,18.07692307692308,8.338461538461539,10.846153846153848,0.0,3.1538461538461537,14.461538461538462,3.446153846153846,8.461538461538462,0.0769230769230769,6.0,184.0
justin-jackson-rb,22,0,13,1.1538461538461535,1.4615384615384617,10.384615384615383,5.015384615384615,6.230769230769231,0.0,3.8461538461538463,15.846153846153848,1.907692307692308,4.615384615384615,0.1538461538461538,0.6,174.0
rex-burkhead,28,5,8,1.75,2.5,16.375,8.1875,11.625,0.125,7.125,23.25,2.85,8.125,0.0,1.5,138.0
