name,age,years_played,games_played,avg_rec,std_rec,avg_tgt,std_tgt,avg_yds,std_yds,avg_ypr,std_ypr,avg_lg,std_lg,avg_TD,std_TD,avg_rush,std_rush,avg_ryds,std_ryds,avg_rypa,std_rypa,avg_rlg,std_rlg,avg_rTD,std_rTD,TM TGT %,class
ito-smith,22,-1,14,1.9285714285714286,1.0326308782000686,2.2857142857142856,1.3324827218698307,10.857142857142858,11.29384878631564,4.964285714285714,4.372741399504295,7.428571428571429,5.627918743883488,0.0,0.0,6.428571428571429,3.310465778930419,22.5,20.90027340901139,2.5714285714285716,2.400127547631158,8.714285714285714,6.363159271805739,0.2857142857142857,0.45175395145262565,5.4,4
alfred-blue,27,1,16,1.25,2.0766559657295187,1.6875,2.1999644883497553,9.625,18.065419314258943,3.225,4.12424235466346,5.0625,7.586738017751767,0.0,0.0,9.375,4.741769184597665,31.1875,14.296934767634635,3.65,1.455163221085525,10.625,4.580870550452174,0.125,0.33071891388307384,4.5,3
giovani-bernard,26,5,12,2.9166666666666665,1.5523280008497633,4.0,2.614064523559687,18.166666666666668,9.423669962151452,7.241666666666667,4.222648918497592,12.5,6.224949798994366,0.0,0.0,4.666666666666667,4.403281604540968,17.583333333333332,22.377288833894863,3.025,2.839050604222005,6.916666666666667,6.4866315518062905,0.25,0.5951190357119042,7.2,3
javorius-allen,26,0,14,2.5,2.1297216451250818,3.0714285714285716,2.7376811281052573,14.0,13.40575569351783,3.7785714285714285,3.270469291669791,8.214285714285714,6.6136068766118346,0.14285714285714285,0.34992710611188266,2.9285714285714284,3.217458751301488,7.857142857142857,10.84868091295068,1.8642857142857143,1.821540612800503,4.071428571428571,4.861867450069038,0.21428571428571427,0.41032590332414504,9.9,3
chris-thompson,27,3,10,4.1,3.505709628591621,5.5,3.721558813185679,26.8,28.603496289789472,5.54,2.812187760445593,9.4,6.421837743200928,0.1,0.30000000000000004,4.3,1.676305461424021,17.8,17.0985379491932,4.3,3.584131694009024,9.7,3.7429934544425802,0.0,0.0,9.0,3
gus-edwards,23,-1,11,0.18181818181818182,0.385694607919935,0.18181818181818182,0.385694607919935,1.8181818181818181,4.063544843386729,1.8181818181818181,4.063544843386729,1.8181818181818181,4.063544843386729,0.0,0.0,12.454545454545455,7.499862257688306,65.27272727272727,41.07662664092984,5.327272727272727,2.3366996574776566,16.181818181818183,11.109522384121911,0.18181818181818182,0.38569460791993493,0.2,1
jaylen-samuels,21,-1,14,1.8571428571428572,2.4159335036125373,2.0714285714285716,2.603960876222598,14.214285714285714,18.739486848548943,4.250000000000001,4.951875546555207,7.0,7.91021039994693,0.21428571428571427,0.41032590332414487,4.0,5.68205194324324,18.285714285714285,37.27011167798932,1.8285714285714287,2.183518972219114,5.142857142857143,7.079720967636496,0.0,0.0,1.3,3
devontae-booker,26,1,16,2.375,1.5360257159305635,3.1875,2.068174013471787,17.1875,15.137778692727675,6.4624999999999995,4.422227238620829,9.8125,7.443275068812115,0.0,0.0,2.125,2.4462982238476156,11.4375,18.580799061127593,3.10625,2.967420755049745,5.625,6.827105902210687,0.0625,0.24206145913796356,8.2,3
legarrette-blount,31,4,16,0.625,0.7806247497997998,0.9375,1.1439378261076953,4.1875,8.383158339790558,3.25,6.880679472261442,3.875,7.347406004842798,0.0,0.0,9.625,4.456385867493972,26.125,24.69280006398626,2.21875,1.6356263135264117,10.0,6.928203230275509,0.3125,0.6817945071647321,1.5,4
elijah-mcguire,24,-2,8,2.375,0.8569568250501305,3.875,1.3635890143294642,24.125,15.623999967997952,8.799999999999999,5.635157495580758,12.375,7.498958260985321,0.125,0.33071891388307384,11.5,5.385164807134504,34.5,12.599603168354152,3.2875,0.9075206609218327,14.625,7.967708265241644,0.375,0.4841229182759271,3.8,1
