name,age,years_played,games_played,avg_rec,std_rec,avg_tgt,std_tgt,avg_yds,std_yds,avg_ypr,std_ypr,avg_lg,std_lg,avg_TD,std_TD,avg_rush,std_rush,avg_ryds,std_ryds,avg_rypa,std_rypa,avg_rlg,std_rlg,avg_rTD,std_rTD,TM TGT %,class
david-njoku,26,5,14,4.142857142857143,2.356060357495806,5.714285714285714,2.281245631810187,44.857142857142854,26.85638296797335,11.200000000000001,4.410053449627502,19.0,8.459989868281674,0.2857142857142857,0.45175395145262565,0.14285714285714285,0.34992710611188266,-0.5714285714285714,1.5907898179514346,-0.5714285714285714,1.5907898179514346,-0.5714285714285714,1.5907898179514346,0.0,0.0,14.8,1
dallas-goedert,27,4,12,4.583333333333333,1.9773017529507786,5.75,1.920286436967152,58.5,25.627134057478997,13.191666666666665,4.4533617139814226,21.25,5.3870987862979955,0.25,0.4330127018922193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,1
gerald-everett,28,5,15,3.8666666666666667,1.4079141387961918,5.8,2.2568414506414345,37.0,23.047776465420693,9.193333333333332,4.699002258163133,15.0,7.118052168020874,0.26666666666666666,0.44221663871405337,0.06666666666666667,0.24944382578492946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,1
dawson-knox,25,3,15,3.2,1.7204650534085253,4.333333333333333,2.086996778999804,34.46666666666667,25.22133135969542,9.273333333333333,4.123019389826937,17.066666666666666,10.363182694305623,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,1
juwan-johnson,25,2,16,2.625,1.6909686573085854,4.0625,2.105610065990377,31.75,19.753164303473,11.49375,6.410583899887747,17.3125,9.910340243906866,0.4375,0.7043392293490403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,2
tyler-conklin,26,4,17,3.411764705882353,2.1708990690877568,5.117647058823529,2.6763089802534883,32.470588235294116,26.663739747099207,8.811764705882354,4.771592699069478,14.411764705882353,9.719954148581104,0.17647058823529413,0.5128116404165498,0.11764705882352941,0.32218973970892123,0.17647058823529413,0.5128116404165498,0.17647058823529413,0.5128116404165498,0.17647058823529413,0.5128116404165498,0.0,0.0,13.9,1
noah-fant,24,3,17,2.9411764705882355,1.5518712892085786,3.7058823529411766,1.6720788710061056,28.58823529411765,22.376612852890986,8.8,5.366124683386238,15.882352941176471,12.174623332456624,0.23529411764705882,0.42418250299576343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2
jordan-akins,30,4,15,2.466666666666667,1.203698005684519,3.6,1.854723699099141,33.0,23.98888631568099,11.633333333333333,6.8992431146869695,20.266666666666666,13.293941811550434,0.3333333333333333,0.5962847939999439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2
zach-ertz,31,9,10,4.7,2.238302928559939,6.9,3.207802986469088,40.6,20.288913228657666,8.870000000000001,1.4893287078412207,15.6,6.6211781428987395,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,1
robert-tonyan,28,5,17,3.1176470588235294,2.193100221447912,3.9411764705882355,2.5314629166294136,27.647058823529413,19.77800672901621,9.123529411764704,3.147086311039935,14.588235294117647,5.499292184715409,0.11764705882352941,0.32218973970892123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,1
hayden-hurst,28,4,14,3.857142857142857,1.6413036132965795,5.0,2.29906813420444,31.357142857142858,15.225012985484224,8.342857142857143,2.7212692116821113,15.5,6.608976579514519,0.14285714285714285,0.34992710611188266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,1
hunter-henry,27,6,16,2.5625,1.6189792308735773,3.6875,2.0223362109204297,31.8125,22.628021207122817,12.03125,6.5877460817414635,18.5,11.677970714126662,0.125,0.33071891388307384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,2
mike-gesicki,26,4,17,1.8823529411764706,1.6044919643512772,3.0588235294117645,2.0137932668969047,21.294117647058822,19.377867016361897,9.411764705882353,8.0713642226841,13.058823529411764,10.315440102015517,0.29411764705882354,0.5703152773430976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,2
austin-hooper,27,6,17,2.411764705882353,1.3745084053585792,3.5294117647058822,1.7190163760238186,26.11764705882353,17.98326788643912,10.370588235294118,4.681599111651331,13.117647058823529,6.076786621244685,0.11764705882352941,0.4705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,1
chigoziem-okonkwo,22,0,16,2.0,1.695582495781317,2.875,1.7275343701356567,28.125,21.05610065990377,14.275,13.695961996150544,18.8125,15.013405468114154,0.1875,0.3903123748998999,0.1875,0.3903123748998999,0.125,1.79843682124227,0.125,1.79843682124227,0.125,1.79843682124227,0.0,0.0,10.1,2
cade-otton,23,0,16,2.625,1.8666480653835098,4.0625,2.7492896809903464,24.4375,19.805203703824912,8.274999999999999,5.226196035358796,13.0,9.55902714715258,0.125,0.33071891388307384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,2
isaiah-likely,22,0,14,2.5714285714285716,2.1618208500602223,4.285714285714286,2.864276807966203,26.642857142857142,28.88303294040871,9.178571428571429,6.386053842042783,13.428571428571429,9.817726575029518,0.21428571428571427,0.41032590332414487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,2
will-dissly,26,4,15,2.2666666666666666,0.9285592184789414,2.533333333333333,1.0241527663824812,23.266666666666666,12.173559691214217,10.58,4.08545387115475,15.333333333333334,7.363574011458174,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,4
greg-dulcich,22,0,10,3.3,1.7349351572897473,5.5,2.4186773244895647,41.1,26.43274484422683,12.53,5.325983477255632,20.3,10.945775440780796,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,2
foster-moreau,25,3,14,2.357142857142857,1.3942300925673667,3.857142857142857,2.099562636671296,30.0,13.840933081675837,14.164285714285715,8.96609543485562,18.285714285714285,8.96364539545771,0.14285714285714285,0.34992710611188266,0.0,0.0,0.14285714285714285,0.5150787536377127,0.0,0.0,0.0,0.0,0.0,0.0,9.2,2
darren-waller,29,7,9,3.111111111111111,1.5234788000891208,4.777777777777778,2.096440251568134,43.111111111111114,23.923231129057818,12.822222222222223,7.047738451726953,20.77777777777778,9.589088449062853,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,1
logan-thomas,31,6,13,3.0,1.8810798862519205,4.6923076923076925,1.6817854699288806,24.846153846153847,20.049347404864495,7.338461538461538,4.0753552863596045,11.615384615384615,7.098628920036511,0.07692307692307693,0.26646935501059654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1
kyle-pitts,21,1,10,2.8,1.2489995996796797,5.9,2.071231517720798,35.6,25.38976171609336,12.85,5.869114072839273,17.8,8.304215796810677,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,2
daniel-bellinger,21,0,11,2.727272727272727,1.4200453956193917,3.1818181818181817,1.4024771473219555,24.363636363636363,11.275659442700839,9.80909090909091,3.8332171499940184,13.090909090909092,5.282123289575981,0.18181818181818182,0.38569460791993493,0.09090909090909091,0.2874797872880344,0.18181818181818182,0.5749595745760688,0.18181818181818182,0.5749595745760688,0.18181818181818182,0.5749595745760688,0.09090909090909091,0.2874797872880344,6.7,4
jelani-woods,23,0,12,2.0833333333333335,1.9773017529507786,3.3333333333333335,2.1343747458109497,26.0,25.609243123008017,12.575000000000001,10.818204179375922,16.333333333333332,11.692827811193586,0.25,0.5951190357119042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,2
noah-gray,23,1,17,1.6470588235294117,0.903664205631601,2.0,0.8401680504168059,17.58823529411765,12.127066584489286,10.476470588235294,5.525186120023438,12.882352941176471,6.944166853352332,0.058823529411764705,0.23529411764705885,0.058823529411764705,0.23529411764705885,0.058823529411764705,0.23529411764705885,0.058823529411764705,0.23529411764705885,0.058823529411764705,0.23529411764705885,0.058823529411764705,0.23529411764705885,5.2,4
colby-parkinson,23,2,14,1.7857142857142858,1.1450871101343856,2.4285714285714284,1.5452362609131383,23.0,16.801360489130463,12.407142857142857,8.269864767050676,17.0,12.071217242444348,0.14285714285714285,0.3499271061118826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,2
brock-wright,23,1,14,1.2857142857142858,1.1605769149479943,1.7142857142857142,1.1605769149479943,15.428571428571429,17.9948972359003,9.935714285714287,13.344801403160558,11.571428571428571,13.626205245326194,0.2857142857142857,0.5890150893739516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,2
harrison-bryant,24,2,14,2.2142857142857144,1.0809104250301111,3.0,1.7728105208558367,17.071428571428573,12.068046863599792,7.057142857142857,3.5364862072228633,10.642857142857142,6.596613231230779,0.07142857142857142,0.25753937681885636,0.07142857142857142,0.25753937681885636,0.5714285714285714,2.060315014550851,0.5714285714285714,2.060315014550851,0.5714285714285714,2.060315014550851,0.0,0.0,7.8,4
trey-mcbride,22,0,12,2.4166666666666665,2.0190069065976197,3.25,2.802528620133373,22.083333333333332,23.86230756281174,6.091666666666668,5.010565226487815,10.416666666666666,10.103286044099162,0.08333333333333333,0.2763853991962833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,4
kylen-granson,24,1,13,2.3846153846153846,1.3323467750529827,3.076923076923077,1.817078740156572,23.23076923076923,18.47307331955954,9.276923076923076,5.577861989929316,13.615384615384615,7.995560898576175,0.0,0.0,0.07692307692307693,0.26646935501059654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,4
cj-uzomah,29,7,14,1.5,0.9819805060619657,1.9285714285714286,1.6675167899898216,16.571428571428573,12.187313577852093,11.357142857142858,10.475462095890997,13.857142857142858,12.310606013034585,0.14285714285714285,0.5150787536377127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,2
irv-smith-jr,23,2,8,3.125,1.4523687548277813,4.5,1.7320508075688772,22.75,13.699908758820257,6.8625,4.676520474669174,10.0,5.477225575051661,0.25,0.4330127018922193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,4
mycole-pruitt,30,7,10,1.6,1.1135528725660044,2.1,1.445683229480096,15.0,14.839137441239636,7.609999999999999,4.838481166647237,11.1,9.321480569094161,0.4,0.4898979485566356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,4
mo-alie-cox,28,5,14,1.3571428571428572,1.4445534582969057,2.0,1.3627702877384937,13.5,21.005951537600005,6.55,4.812595082548648,8.357142857142858,8.431294959487394,0.21428571428571427,0.5578749768504754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,4
tommy-tremble,22,1,15,1.2666666666666666,0.9977753031397179,2.1333333333333333,1.5434449203720302,11.6,12.273548794053005,6.42,7.361811371304393,8.4,8.73155198117723,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4
jonnu-smith,26,5,12,2.25,1.299038105676658,3.1666666666666665,0.7993052538854533,20.416666666666668,17.42344365758069,7.841666666666666,7.8045348284756155,13.75,14.236836024903848,0.0,0.0,0.08333333333333333,0.2763853991962833,0.4166666666666667,1.3819269959814164,0.4166666666666667,1.3819269959814164,0.4166666666666667,1.3819269959814164,0.0,0.0,7.0,4
jake-ferguson,23,0,11,1.7272727272727273,0.9620913858416692,2.0,1.4770978917519928,15.818181818181818,17.140161141802082,8.409090909090908,6.888126087096224,11.363636363636363,9.068153337845455,0.18181818181818182,0.38569460791993493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4
adam-trautman,25,2,13,1.3846153846153846,0.9230769230769231,1.6923076923076923,1.065877420042386,15.923076923076923,11.048574836473696,10.253846153846155,5.892970438727482,12.076923076923077,6.9885790176823885,0.07692307692307693,0.26646935501059654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,4
shane-zylstra,25,1,9,1.2222222222222223,1.4740554623801776,1.6666666666666667,1.6329931618554518,6.666666666666667,8.70504323813373,3.3555555555555556,3.1393952393949704,4.444444444444445,4.716663394842472,0.4444444444444444,0.9558139185602919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,4
