name,age,years_played,games_played,avg_rec,std_rec,avg_tgt,std_tgt,avg_yds,std_yds,avg_ypr,std_ypr,avg_lg,std_lg,avg_TD,std_TD,avg_rush,std_rush,avg_ryds,std_ryds,avg_rypa,std_rypa,avg_rlg,std_rlg,avg_rTD,std_rTD,TM TGT %,class
jeffery-wilson,24,2,12,1.0833333333333333,1.114924013354971,2.3333333333333335,2.094967514996089,11.083333333333334,14.64273615900465,6.583333333333333,7.364988496634299,7.083333333333333,7.4213468379323775,0.25,0.4330127018922193,10.5,7.029698902987714,50.0,50.97221465334488,3.9083333333333328,2.5137814587235345,11.5,9.041570660012562,0.5833333333333334,0.8620067027323832,4.9,1
wayne-gallman,25,2,15,1.4,1.4047538337136984,1.8,1.7204650534085255,7.6,8.845337754998392,4.8533333333333335,5.904898155110063,6.733333333333333,6.454627969311804,0.0,0.0,9.8,6.400000000000001,45.46666666666667,34.90151222448041,3.9799999999999995,2.261327044016411,15.266666666666667,13.713578024068783,0.4,0.6110100926607788,5.2,3
latavius-murray,30,6,15,1.5333333333333334,0.8844332774281066,1.7333333333333334,0.8537498983243799,11.733333333333333,11.857299673853047,6.48,6.855576805297519,8.4,8.63172443180774,0.06666666666666667,0.24944382578492943,9.733333333333333,4.388874824168744,43.733333333333334,29.57806995431281,4.153333333333332,1.4655450256550366,12.866666666666667,8.701468586138523,0.26666666666666666,0.679869268479038,5.0,3
leonard-fournette,25,3,13,2.769230769230769,1.716608738801646,3.6153846153846154,2.020603928702107,17.923076923076923,13.205252675539839,6.346153846153846,3.4649043464686744,10.23076923076923,5.010049073210395,0.0,0.0,7.461538461538462,4.516897924893292,28.23076923076923,27.981185563912945,2.9000000000000004,2.119506473759326,11.692307692307692,11.808631884441505,0.46153846153846156,0.7457969011409736,1.6,3
darrell-henderson,22,1,15,1.0666666666666667,0.9285592184789413,1.6,1.3063945294843617,10.6,11.842297074469968,6.266666666666667,6.1991038778914564,8.133333333333333,7.8389341679139575,0.06666666666666667,0.24944382578492946,9.2,5.344155686354955,41.6,33.55155237342479,4.3,3.9452925535799412,13.466666666666667,12.115371320030691,0.3333333333333333,0.47140452079103173,4.1,3
gus-edwards,25,1,16,0.5625,0.7880950133074057,0.8125,0.9499177595981665,8.0625,13.282830788277023,5.4375,9.015394819418615,7.0625,11.760467412054675,0.0,0.0,9.0,3.758324094593227,45.1875,27.841557854222167,5.28125,3.2257206074767235,15.0,9.842509842514763,0.375,0.5994789404140899,0.0,3
jamaal-williams,25,3,14,2.2142857142857144,2.425418120907093,2.5,2.4421887138969653,16.857142857142858,24.686193778411976,4.164285714285714,3.7942827560229433,7.428571428571429,8.321351930977542,0.07142857142857142,0.25753937681885636,8.5,5.095516236289089,36.07142857142857,24.502082377143513,4.464285714285714,1.9590840217003538,11.214285714285714,6.178055304619632,0.14285714285714285,0.34992710611188266,0.0,3
jerick-mckinnon,28,6,16,2.0625,1.7842628029525247,2.875,2.0879116360612584,15.8125,14.457777967239641,5.8375,4.387179475471684,8.75,7.437237390321759,0.0625,0.24206145913796356,5.0625,5.7713597834479184,19.9375,23.823488278377706,3.7375,6.221924441039122,9.1875,13.422084180558548,0.3125,0.46351240544347894,8.1,3
adrian-peterson-min,35,12,16,0.75,0.9682458365518543,1.125,1.2686114456365274,6.3125,8.137250380196003,4.85625,6.863669640760692,5.3125,7.024232609331784,0.0,0.0,9.75,5.165994579942956,37.75,24.324627438051337,3.8625,1.896007318023852,13.875,9.386659416427124,0.4375,0.7043392293490403,3.1,3
tony-pollard,23,1,16,1.75,1.299038105676658,2.5,2.0615528128088303,12.0625,15.319386206699013,5.6125,5.027657879171971,8.375,7.967708265241644,0.0625,0.24206145913796356,6.3125,3.4043859578490805,27.1875,20.016301949910726,4.175,2.6387733892852565,13.1875,11.668433645952657,0.25,0.5590169943749475,6.3,3
james-white,28,5,14,3.5,2.1297216451250818,4.428571428571429,2.6916348116309674,26.785714285714285,21.867061241669827,6.75,4.875998066330332,12.5,10.097736662950055,0.07142857142857142,0.2575393768188564,2.5,1.880349511584026,8.642857142857142,8.820488671732608,2.2214285714285715,2.2875996688446074,4.428571428571429,3.5599816555363177,0.14285714285714285,0.5150787536377127,14.1,2
malcolm-brown,27,5,16,1.4375,1.3213984069916234,2.0625,1.4776988021921111,10.125,11.03333018630368,5.56875,7.801659979613313,7.0625,8.591192801351859,0.0,0.0,6.3125,4.523808544799393,26.1875,21.946579317743346,3.6374999999999997,2.1203994317109216,9.1875,5.456862079070718,0.3125,0.6817945071647321,0.3,3
rex-burkhead,30,7,10,2.5,2.0615528128088303,3.3,2.968164415931166,19.2,18.89338508579127,5.55,4.055675036291739,9.7,7.963039620647382,0.3,0.6403124237432849,6.7,2.5709920264364885,27.4,17.63065512112355,3.9,2.022374841615668,9.8,5.075431016179809,0.3,0.6403124237432849,7.5,2
cam-akers,21,0,12,0.9166666666666666,1.114924013354971,1.1666666666666667,1.3437096247164249,10.25,15.411710915188273,6.041666666666667,7.859331855967289,8.5,11.940826325398646,0.08333333333333333,0.2763853991962833,12.083333333333334,8.004772881780525,52.083333333333336,43.16529920613959,4.083333333333333,2.3129466535616907,18.666666666666668,17.834112132527245,0.16666666666666666,0.3726779962499649,0.5,1
zack-moss,22,0,13,1.0769230769230769,1.071414482860317,1.3846153846153846,1.1461280327501029,7.3076923076923075,10.268582520593997,3.7,5.315145269018452,5.153846153846154,7.123591940178599,0.07692307692307693,0.26646935501059654,8.615384615384615,3.520018827276169,37.0,25.678485457374922,3.9846153846153842,1.826238738225121,14.307692307692308,8.66810790625937,0.3076923076923077,0.6056929133855239,0.7,3
frank-gore,37,13,15,1.0666666666666667,1.1813363431112902,1.2666666666666666,1.18133634311129,5.933333333333334,6.567258856546534,3.433333333333333,2.926127512980633,4.0,3.4253953543107007,0.0,0.0,12.466666666666667,5.4511976258025685,43.53333333333333,18.99777764780806,3.466666666666667,0.8576453553512405,10.4,3.9123735336323224,0.13333333333333333,0.33993463423951903,3.8,4
raheem-mostert,28,5,8,2.0,1.118033988749895,2.375,1.4947825928876748,19.5,29.991665508937647,6.25,7.431184293233481,14.5,23.732888572611635,0.125,0.33071891388307384,13.0,3.082207001484488,65.125,17.524536370472116,5.512499999999999,2.7172768997656456,25.375,22.02236079533709,0.25,0.4330127018922193,3.3,1
joe-mixon,23,3,6,3.5,1.9790570145063195,4.333333333333333,2.0548046676563256,23.0,13.140268896284683,6.383333333333333,2.5300966165126755,12.5,5.880759588125784,0.16666666666666666,0.372677996249965,19.833333333333332,3.435921354681384,71.33333333333333,36.389864278700216,3.483333333333333,1.1710631447060782,14.0,9.201449161228174,0.5,0.7637626158259734,4.5,2
boston-scott,25,2,16,1.5625,1.4128318194321643,2.25,1.8540496217739157,13.25,13.948566234563321,5.78125,4.74186392017949,7.5625,6.153949443243745,0.0625,0.24206145913796356,5.0,4.769696007084728,23.375,23.895279345510904,4.5625,4.671305358248378,11.0625,12.939613353960775,0.0625,0.24206145913796356,6.0,3
brian-hill,24,2,16,1.5625,1.0588171466310885,1.875,0.9921567416492215,12.4375,11.313535864176151,6.3,5.772239600016618,8.375,7.639330795298761,0.0,0.0,6.25,3.3634060117684275,29.0625,25.02865545230107,4.175000000000001,2.330906476030302,14.125,14.721901201950786,0.0625,0.24206145913796356,4.8,3
kalen-ballage,24,1,11,2.6363636363636362,2.1007672742347894,3.3636363636363638,2.4962782214083603,15.090909090909092,13.520721776420514,4.745454545454546,2.8375288981671862,8.363636363636363,5.912586378730581,0.0,0.0,8.272727272727273,6.061666573879873,27.545454545454547,23.410811940265535,3.1636363636363636,1.4895226369378929,7.909090909090909,4.6211872825959395,0.2727272727272727,0.4453617714151233,7.4,3
damien-harris-rb,23,1,10,0.5,0.5,0.7,0.7810249675906655,5.2,6.44670458451448,5.2,6.44670458451448,5.2,6.44670458451448,0.0,0.0,13.7,4.220189569201838,69.1,30.034813134094904,4.87,1.0373523991392704,17.8,9.672641831474998,0.2,0.4000000000000001,1.6,3
christian-mccaffrey,24,3,3,5.666666666666667,3.0912061651652345,6.333333333333333,2.6246692913372702,49.666666666666664,23.156472577277874,9.4,2.362202362203543,16.666666666666668,5.734883511361751,0.3333333333333333,0.4714045207910317,19.666666666666668,2.3570226039551585,75.0,16.08311744241976,3.766666666666667,0.3681787005729088,12.333333333333334,2.494438257849294,1.6666666666666667,0.4714045207910317,3.5,0
alexander-mattison,22,1,13,1.0,1.3587324409735149,1.1538461538461537,1.4058205294228512,9.615384615384615,15.178620903902262,4.092307692307693,5.563820151169178,5.538461538461538,8.242622665290876,0.07692307692307693,0.26646935501059654,7.384615384615385,6.5226052079077155,33.38461538461539,35.471632135983434,3.9692307692307693,1.9451654528736766,11.384615384615385,7.849923679574722,0.15384615384615385,0.36080121229411,2.9,3
devontae-booker,28,3,16,1.0625,0.9662265521087692,1.3125,1.2103072956898178,5.25,6.703543838895961,3.3062500000000004,4.325284492088353,3.8125,4.977684577190483,0.0,0.0,5.8125,4.245861956069698,26.4375,24.864554967865402,4.1125,3.138844333508752,11.6875,11.122717462472918,0.1875,0.5266343608235224,3.8,3
carlos-hyde,29,5,10,1.6,1.019803902718557,2.0,1.3416407864998738,9.3,5.814636704042653,5.8,5.246713256887592,7.8,5.075431016179809,0.0,0.0,8.1,5.629387178015028,35.6,26.9785099662676,5.87,7.351197181412018,14.6,13.551383693187939,0.4,0.48989794855663565,0.0,3
duke-johnson,26,5,11,2.5454545454545454,1.8763424945954812,3.1818181818181817,1.7486712783337588,22.636363636363637,17.675214939018307,8.009090909090908,7.2236297279332495,15.363636363636363,14.624218563569178,0.09090909090909091,0.28747978728803447,7.0,4.651490474714921,21.363636363636363,16.035600888889963,2.8181818181818183,1.5080500243801787,7.545454545454546,5.867687113856336,0.09090909090909091,0.2874797872880344,6.4,2
joshua-kelley,22,0,14,1.6428571428571428,1.6736249305514257,1.6428571428571428,1.6736249305514257,10.571428571428571,15.319055760318752,3.8714285714285714,6.990241010705934,6.714285714285714,9.988769203664765,0.0,0.0,7.928571428571429,5.675313530851788,25.285714285714285,20.470984941858465,2.7285714285714286,1.9262949527260769,10.785714285714286,9.570628964467812,0.14285714285714285,0.3499271061118826,3.7,3
sony-michel,25,2,9,0.7777777777777778,1.0304020550550783,1.0,0.9428090415820634,12.666666666666666,19.084606944399518,6.944444444444445,8.763701794093777,8.444444444444445,11.096657265552354,0.1111111111111111,0.31426968052735443,8.777777777777779,3.965904066127721,49.888888888888886,34.54608659118182,5.01111111111111,3.515819627671617,15.222222222222221,13.966450099973928,0.1111111111111111,0.31426968052735443,2.0,3
benjamin-snell-jr,22,1,16,0.625,1.0532687216470449,0.875,1.4086784586980805,3.8125,9.494858806217184,1.325,3.450090578521092,1.9375,4.696657721188547,0.0,0.0,6.9375,5.606567020022146,23.0,32.06633748964793,2.4499999999999997,1.7804493814764855,8.0,8.674675786448736,0.25,0.4330127018922193,0.3,4
leveon-bell,28,6,11,1.4545454545454546,0.7820295697311479,1.8181818181818181,1.02851895445316,12.545454545454545,10.646071715670837,7.4363636363636365,5.689267843496325,10.454545454545455,8.71115936719454,0.0,0.0,7.454545454545454,3.7504820626793216,29.818181818181817,17.948503010852424,4.281818181818182,2.3987944630653657,10.636363636363637,3.96054925650763,0.18181818181818182,0.385694607919935,0.5,3
kerryon-johnson,23,1,16,1.1875,1.184205957593526,1.625,1.4523687548277813,11.6875,14.272870900768352,5.84375,5.287717932861018,6.8125,6.395494019229476,0.0625,0.24206145913796356,3.25,3.2113081446662823,11.3125,13.377774244993073,2.275,2.100446381129497,4.5625,4.212611274494717,0.125,0.33071891388307384,4.5,4
salvon-ahmed,21,0,6,1.8333333333333333,1.6749792701868151,2.3333333333333335,1.9720265943665385,10.166666666666666,11.201438399697704,3.9166666666666665,2.4862399097611014,6.166666666666667,5.177408189003023,0.0,0.0,12.5,7.041543391425869,53.166666666666664,39.342160026561274,3.9000000000000004,1.735895542172205,17.166666666666668,7.690181330039551,0.5,0.5,2.5,3
phillip-lindsay,25,2,11,0.6363636363636364,0.9791208740244554,1.2727272727272727,1.212878551284212,2.5454545454545454,3.774643544004854,1.8,3.189471315551728,2.3636363636363638,3.6747968966195885,0.0,0.0,10.727272727272727,5.082785726725223,45.63636363636363,32.12269865056548,4.427272727272728,3.6106133724922467,15.545454545454545,13.766650324498867,0.09090909090909091,0.2874797872880344,2.5,3
samaje-perine,24,3,16,0.6875,1.0439558180306292,0.75,1.0897247358851685,4.125,9.873417594733851,1.925,2.9267089025046547,2.25,3.8649062084350767,0.0,0.0,3.9375,4.351274956837363,18.8125,26.13718316402898,2.4312500000000004,2.503427338170613,7.9375,11.448082535953347,0.1875,0.5266343608235224,2.1,4
justin-jackson-rb,24,2,9,2.111111111111111,1.9116278371205837,2.6666666666666665,2.3570226039551585,19.22222222222222,18.647476908732944,8.022222222222222,10.000530850107438,11.777777777777779,12.263566435926991,0.0,0.0,6.555555555555555,5.639367795755342,30.0,33.96730454095199,3.1999999999999997,2.260285134421958,13.0,13.291601358251256,0.0,0.0,3.8,3
ty-johnson,22,1,13,1.2307692307692308,1.8040060614705495,1.6153846153846154,2.020603928702107,7.615384615384615,11.737765883207675,2.753846153846154,3.6548419695638286,4.769230769230769,6.410974318773733,0.07692307692307693,0.26646935501059654,4.153846153846154,6.074488314584503,19.53846153846154,28.49727486192694,3.3153846153846156,3.8590246184647694,6.769230769230769,9.14964350843031,0.07692307692307693,0.26646935501059654,3.6,3
jordan-wilkins,26,2,15,0.8,0.9092121131323905,1.0666666666666667,1.0624918300339485,7.0,10.443498775155128,5.28,7.469779113200069,6.533333333333333,8.293504821378127,0.0,0.0,5.6,5.4012344268077594,20.533333333333335,23.562305112662944,2.42,1.9353552645444712,7.266666666666667,6.980608060111161,0.06666666666666667,0.24944382578492946,0.0,4
ito-smith,24,1,14,1.2142857142857142,1.263700429496724,1.8571428571428572,1.5050933932646768,5.357142857142857,7.2467445189166835,3.2642857142857147,4.764542721703602,4.0,5.11300861947808,0.0,0.0,4.5,4.048809348790968,19.142857142857142,19.78042734933826,3.3428571428571425,1.6434781435003223,7.357142857142857,6.263353082553681,0.07142857142857142,0.25753937681885636,4.1,4
dion-lewis,29,5,16,1.1875,1.1301963325015703,1.875,1.4947825928876748,7.9375,9.37729138664252,4.25,4.019483797703382,5.5625,5.488268738864743,0.0625,0.24206145913796356,1.8125,2.3510303592255033,7.1875,7.290565393026799,3.9000000000000004,4.270684956772157,5.625,5.775757526073961,0.125,0.33071891388307384,5.8,4
deejay-dallas,21,0,12,1.4166666666666667,1.4409680388158819,1.6666666666666667,1.5986105077709065,9.25,8.593844696447956,4.2,4.142060678776527,4.916666666666667,4.716254398943674,0.08333333333333333,0.2763853991962833,2.8333333333333335,5.013869652163774,9.0,12.96148139681572,2.4583333333333335,3.609814938315936,3.9166666666666665,4.499228328897696,0.16666666666666666,0.3726779962499649,0.0,4
peyton-barber,26,3,16,0.25,0.5590169943749475,0.4375,0.7880950133074057,0.75,1.8874586088176875,0.71875,1.8871998933605312,0.8125,1.911110606427582,0.0,0.0,5.875,5.206666399914632,16.125,16.085222255225446,2.625,2.3182698289888517,5.8125,4.275201018665672,0.25,0.5590169943749475,0.0,4
darrel-williams,25,2,16,1.125,1.1110243021644486,1.625,1.6909686573085854,7.25,8.302860952707807,4.81875,5.13264292908634,5.875,5.475799028452378,0.0,0.0,2.4375,3.061224224064614,10.5625,14.624332249713147,2.21875,2.278217162058964,4.3125,4.818178468052008,0.0625,0.24206145913796356,3.1,4
mark-ingram,30,9,11,0.5454545454545454,0.7820295697311479,0.7272727272727273,0.9620913858416692,4.545454545454546,8.752803565026115,2.4545454545454546,4.356054018440341,3.5454545454545454,6.638231368555886,0.0,0.0,6.545454545454546,3.229512666969384,27.181818181818183,18.53163477956831,3.436363636363636,1.866583036300544,10.545454545454545,8.20602479737946,0.18181818181818182,0.38569460791993493,0.0,4
lamical-perine,22,-1,10,1.1,0.9433981132056604,1.5,1.118033988749895,6.3,7.3082145562373855,3.85,4.811704479703632,4.9,4.908156476723211,0.0,0.0,6.4,2.973213749463701,23.2,10.562196741208716,3.3599999999999994,1.3350655414622907,9.5,4.944694126030447,0.2,0.4000000000000001,3.0,4
jalen-richard,26,3,13,1.4615384615384615,1.336780553614059,1.7692307692307692,1.760849714193784,10.615384615384615,9.474974824715584,6.538461538461538,5.620092862843305,7.461538461538462,5.772819396705759,0.0,0.0,1.6923076923076923,1.8557443202792028,9.461538461538462,8.607826354905924,5.13076923076923,4.423953090477516,7.0,6.336706254344299,0.07692307692307693,0.26646935501059654,4.2,4
