name,age,years_played,games_played,avg_rec,std_rec,avg_tgt,std_tgt,avg_yds,std_yds,avg_ypr,std_ypr,avg_lg,std_lg,avg_TD,std_TD,avg_rush,std_rush,avg_ryds,std_ryds,avg_rypa,std_rypa,avg_rlg,std_rlg,avg_rTD,std_rTD,TM TGT %,class
latavius-murray,29,5,16,2.125,2.1469455046647083,2.6875,2.8442650632456883,14.6875,14.831211809896049,6.1875,5.037220835937213,8.9375,7.853890357650786,0.0625,0.24206145913796356,9.125,6.565772993334448,39.8125,34.016942010562914,4.08125,2.6396540374640005,12.625,8.929410674842993,0.3125,0.582961190818051,7.4,2
duke-johnson,25,4,16,2.75,1.75,3.875,1.964529205687714,25.625,18.26497673143878,8.7,3.3863697376394093,11.4375,4.286151391399982,0.1875,0.3903123748998999,5.1875,2.5792137852454187,25.625,19.98085020713583,4.3375,2.4103617467094023,13.8125,10.725080127905805,0.125,0.33071891388307384,11.6,1
carlos-hyde,28,4,16,0.625,1.0532687216470449,1.0,1.2747548783981961,2.625,4.151430476353903,2.1875,4.00731752547761,2.5,4.107919181288746,0.0,0.0,15.3125,6.069583490652386,66.875,38.70864728972068,4.3625,2.0484369040807677,19.5,13.995535002278405,0.375,0.4841229182759271,3.0,2
sony-michel,24,1,16,0.75,0.9013878188659973,1.25,1.299038105676658,5.875,10.463478150213723,3.35625,6.003953775429988,4.375,7.30475016684349,0.0,0.0,15.4375,5.7659425725548115,57.0,31.072495876578696,3.5437499999999997,1.3299289219729,13.75,6.860211367006122,0.4375,0.7880950133074057,3.2,2
devin-singletary,21,0,12,2.4166666666666665,1.8465433171800283,3.4166666666666665,2.5644470922381863,16.166666666666668,15.836841716565697,5.2749999999999995,4.612686310600365,12.583333333333334,14.442173966854467,0.16666666666666666,0.3726779962499649,12.583333333333334,6.396070842495588,64.58333333333333,26.39273363804683,6.166666666666665,3.7459607875980527,18.25,7.917543811056558,0.16666666666666666,0.3726779962499649,8.0,0
adrian-peterson-min,34,11,16,1.0625,0.9662265521087692,1.4375,1.2231491119238078,8.875,10.693894285993293,5.45625,7.671209874426588,7.1875,8.783640688803247,0.0,0.0,13.1875,5.479721137977735,56.125,34.72548595772275,3.79375,1.810893684758992,15.1875,9.14616552168175,0.3125,0.46351240544347894,4.8,2
jamaal-williams,24,2,14,2.7857142857142856,2.006367415026877,3.2142857142857144,2.1104695289563082,18.071428571428573,12.758550554232167,5.642857142857143,3.667368516625333,9.071428571428571,5.624744892174294,0.35714285714285715,0.47915742374995485,7.642857142857143,4.046288296648156,32.57142857142857,27.25203605949022,3.5785714285714283,1.9475913957752944,10.857142857142858,10.36379096978061,0.07142857142857142,0.25753937681885636,7.9,1
james-conner,24,2,10,3.4,2.537715508089904,3.8,2.481934729198171,25.1,30.151119382205362,5.0,4.180908992073374,11.0,8.831760866327848,0.3,0.45825756949558394,11.6,5.0039984012787215,46.4,34.97484810546001,3.7999999999999994,1.392120684423588,13.8,5.7758116312774614,0.4,0.48989794855663565,7.5,1
royce-freeman,23,1,16,2.6875,1.4882351124738322,3.125,1.9324531042175384,16.0,14.120021246442938,5.675000000000001,3.4421105444189326,8.75,5.332682251925386,0.0625,0.24206145913796356,8.25,3.6996621467371855,31.0,19.088609168821076,3.5999999999999996,2.307596151842865,10.0625,5.738779813688621,0.1875,0.3903123748998999,9.9,3
david-johnson-rb,27,4,13,2.769230769230769,2.6646935501059654,3.6153846153846154,3.7321567602179093,28.46153846153846,31.91964763786474,7.138461538461538,6.713194638063217,13.076923076923077,12.130454607890128,0.3076923076923077,0.46153846153846156,7.230769230769231,5.7666660966127115,26.53846153846154,28.835382604377358,2.9076923076923076,1.782591690795925,9.0,6.238836183382035,0.15384615384615385,0.36080121229410994,8.5,1
damien-williams,27,5,11,2.727272727272727,1.7104443383842527,3.3636363636363638,2.1436047495548354,19.363636363636363,16.012908016362793,6.490909090909091,4.9773038604256685,10.909090909090908,8.58597742044916,0.18181818181818182,0.385694607919935,10.090909090909092,4.888847148999546,45.27272727272727,43.60169077015854,4.3,3.225184984123885,21.90909090909091,31.137392152886612,0.45454545454545453,0.6555547773570889,6.4,0
tevin-coleman,26,4,14,1.5,1.1801936887041646,2.142857142857143,1.505093393264677,12.857142857142858,14.461066661197293,5.857142857142857,5.449208892217328,10.071428571428571,11.138506476660696,0.07142857142857142,0.25753937681885636,9.785714285714286,5.253278859484827,38.857142857142854,29.78699894454708,4.142857142857143,2.777129629598128,14.571428571428571,12.709469392736187,0.42857142857142855,0.8206518066482901,6.3,2
lesean-mccoy,31,8,13,2.1538461538461537,1.166596222161777,2.6153846153846154,1.4955555457864294,13.923076923076923,11.737261759433817,6.015384615384615,5.063572189039026,9.538461538461538,7.110289235871595,0.07692307692307693,0.26646935501059654,7.769230769230769,3.4003132469692834,35.76923076923077,23.105623178897538,4.046153846153846,2.0846011921174545,14.846153846153847,10.918200428262708,0.3076923076923077,0.46153846153846156,5.9,2
nyheim-hines,22,1,16,2.75,1.3919410907075054,3.625,1.6153559979150107,20.0,12.96148139681572,7.7375,4.851014713438829,11.4375,6.204522040415362,0.0,0.0,3.25,2.1065374432940898,12.4375,12.985418505000137,3.5999999999999996,1.9509613015126672,7.25,4.589389937671455,0.125,0.33071891388307384,11.3,3
peyton-barber,25,2,16,1.0,0.8660254037844386,1.5,1.2747548783981961,7.1875,8.412927180833078,4.15625,4.407801145412528,5.0625,5.550548959337266,0.0625,0.24206145913796356,9.625,5.109733358992424,29.375,18.75458277328504,2.83125,1.0849647171682588,8.5625,4.622888031306837,0.375,0.5994789404140899,3.8,2
jordan-howard,24,3,10,1.0,1.0,1.4,1.2806248474865698,6.9,8.688498144098322,4.18,4.9093380409175325,5.9,6.774215821775979,0.1,0.30000000000000004,11.9,6.155485358604957,52.5,28.845276909747287,4.039999999999999,1.855370582929459,13.2,6.063002556489648,0.6,0.66332495807108,2.3,2
jaylen-samuels,22,0,14,3.357142857142857,3.329674863087618,4.071428571428571,3.4322896504954175,21.785714285714285,19.81766373512194,6.9,4.248865394768013,11.571428571428571,6.9149350344462555,0.07142857142857142,0.25753937681885636,4.714285714285714,3.880879344916036,12.5,11.387649951968642,2.257142857142857,1.8908479903072535,5.857142857142857,3.7769440189720815,0.07142857142857142,0.25753937681885636,11.2,1
matt-breida,24,2,13,1.4615384615384615,1.1512791959304434,1.6923076923076923,1.065877420042386,9.23076923076923,8.275578958634357,5.1,4.526503150250839,6.846153846153846,5.868378807003277,0.07692307692307693,0.26646935501059654,9.461538461538462,4.55083060238432,47.92307692307692,36.396241434144606,4.699999999999999,3.111022587263155,20.076923076923077,20.60792057759696,0.07692307692307693,0.26646935501059654,4.6,2
kareem-hunt,23,2,9,4.111111111111111,2.469567863432541,4.888888888888889,2.997941680718231,31.666666666666668,18.336363385966756,7.677777777777779,5.2425137689169645,14.222222222222221,7.913108362117713,0.1111111111111111,0.31426968052735443,4.777777777777778,2.779999111821512,19.88888888888889,15.014396383652327,3.622222222222222,2.2714546380765577,7.222222222222222,3.993822390135873,0.2222222222222222,0.41573970964154905,8.2,1
rex-burkhead,29,6,13,2.076923076923077,1.7742403991801223,2.923076923076923,2.302558391860887,21.46153846153846,21.706487454978433,9.207692307692309,7.192459891437758,12.846153846153847,11.023374841644834,0.0,0.0,5.0,2.6890089681459286,23.23076923076923,17.71202914212149,4.0,2.4378426780817755,9.076923076923077,7.849169857737906,0.23076923076923078,0.4213250442347432,6.1,3
boston-scott,24,1,11,2.1818181818181817,2.790183500585965,2.3636363636363638,2.962576497600059,18.545454545454547,29.58612585275752,4.027272727272727,6.414768600530116,7.2727272727272725,11.466083654856408,0.0,0.0,5.545454545454546,5.280558447802766,22.272727272727273,19.991320430676495,3.090909090909091,2.42316642787698,8.818181818181818,7.661214973881953,0.45454545454545453,0.8907235428302466,4.2,3
frank-gore,36,12,16,0.8125,0.9499177595981665,1.0,1.118033988749895,6.25,6.905613658466566,4.425,5.537090842671808,5.375,6.13264828601804,0.0,0.0,10.375,4.794202227691277,37.4375,30.01867908069907,3.0875000000000004,1.7431562609244189,12.375,10.092540562217225,0.125,0.33071891388307384,3.1,2
chris-thompson,28,4,11,3.8181818181818183,2.0368505911280073,5.2727272727272725,2.489647988659846,34.36363636363637,24.758002295943637,9.009090909090908,5.724819099238705,15.909090909090908,10.999624336184855,0.0,0.0,3.3636363636363638,2.346088709193444,12.545454545454545,10.84069468055552,2.9,1.8290583767213515,7.181818181818182,5.059970927300271,0.0,0.0,12.1,1
gus-edwards,24,0,16,0.4375,0.6091746465505602,0.4375,0.6091746465505602,2.8125,4.333283252915738,2.34375,3.263044734216802,2.5,3.553167600887974,0.0,0.0,8.3125,4.933542717966471,44.4375,33.18314472363944,5.31875,2.610847264299465,16.9375,14.851215228054572,0.125,0.33071891388307384,1.8,4
tony-pollard,22,0,15,1.0,1.3165611772087666,1.3333333333333333,1.4907119849998596,7.133333333333334,11.937987919057196,3.02,3.7690317058894585,4.4,5.986651818838307,0.06666666666666667,0.24944382578492946,5.733333333333333,4.711215931747934,30.333333333333332,37.37497677442608,3.939999999999999,3.4971988791031032,10.2,11.350183552113448,0.13333333333333333,0.33993463423951903,3.4,4
kerryon-johnson,22,0,8,1.25,0.82915619758885,1.875,1.2686114456365274,15.875,16.4502089652381,8.4375,8.009515824942229,11.625,12.236599813673731,0.125,0.33071891388307384,14.125,6.0711922222904455,50.375,29.495497537759896,3.6624999999999996,1.0451525008342084,10.625,4.181432170919432,0.375,0.4841229182759271,2.6,2
jd-mckissic,25,3,16,2.125,1.5360257159305635,2.625,1.7275343701356567,14.5625,13.023866313426286,6.09375,5.18030751379684,9.3125,8.114175481834245,0.0625,0.24206145913796356,2.375,2.4717149916606487,12.8125,15.121254701578174,5.375,10.307855014502291,8.3125,11.47670875076997,0.0,0.0,7.4,3
chase-edmonds,23,1,13,0.9230769230769231,1.071414482860317,1.6153846153846154,1.5461347109416756,8.076923076923077,10.709173195562034,4.1923076923076925,5.450964845922168,6.0,8.548504142651103,0.07692307692307693,0.26646935501059654,4.615384615384615,7.011402378526672,23.307692307692307,35.477803711800114,3.6384615384615384,3.329712036876569,8.461538461538462,10.492600943341598,0.3076923076923077,0.8213137116947163,3.8,2
rashaad-penny,23,1,10,0.8,1.2489995996796797,1.1,1.445683229480096,8.3,12.751862609046569,4.279999999999999,6.2526474392852185,6.2,9.744742172063868,0.1,0.30000000000000004,6.5,5.044799302251775,37.0,40.11483516107227,3.7199999999999998,2.903721749754959,14.6,17.856091397615547,0.3,0.45825756949558394,2.1,2
dare-ogunbowale,25,2,16,2.1875,1.3792547806696194,2.875,1.653594569415369,17.875,12.888342600970848,7.331250000000001,4.074266613453273,9.875,6.193494570918747,0.0,0.0,0.6875,0.582961190818051,1.0625,3.3628252630786513,1.0625,3.3628252630786513,1.0625,3.3628252630786513,0.125,0.33071891388307384,7.5,3
giovani-bernard,27,6,16,1.875,0.9270248108869579,2.6875,1.1021995055342748,14.625,11.318541204589927,7.5375,5.688021954071556,11.0,8.73212459828649,0.0,0.0,3.3125,1.6851835953390955,10.625,10.433569619262624,3.25,3.097579700346708,8.0,6.882949948968102,0.0,0.0,7.0,3
alexander-mattison,21,0,13,0.7692307692307693,1.186711432349347,0.9230769230769231,1.3846153846153846,6.3076923076923075,13.825197816832722,2.5615384615384613,4.204308863267717,3.076923076923077,5.045356409786641,0.0,0.0,7.6923076923076925,4.231468473684636,35.53846153846154,21.624826845426405,4.4,1.7672229409661144,15.461538461538462,9.303559158609756,0.07692307692307693,0.26646935501059654,2.6,4
patrick-laird,23,-1,15,1.5333333333333334,1.9618585292749546,2.0,2.3380903889000244,13.6,19.516830343748612,3.5533333333333332,4.523990372324955,6.0,7.966596931354483,0.0,0.0,4.133333333333334,5.239168721170267,11.2,15.829087149927501,1.8133333333333332,2.331199023869238,4.8,6.013318551349163,0.06666666666666667,0.24944382578492943,4.9,3
darrel-williams,24,1,12,1.25,1.479019945774904,1.6666666666666667,1.5986105077709063,13.916666666666666,19.614868226821095,7.8500000000000005,14.05237227896652,10.0,15.280706789936126,0.08333333333333333,0.2763853991962833,3.4166666666666665,3.8179037296517695,11.75,18.00057869440128,1.95,2.13834047803431,7.083333333333333,11.161379345264136,0.25,0.5951190357119042,3.3,3
brian-hill,23,1,12,0.8333333333333334,1.1426091000668408,1.1666666666666667,1.4624940645653537,5.75,7.682501762663861,3.108333333333333,3.86813011099104,4.083333333333333,5.007633062524539,0.08333333333333333,0.2763853991962833,6.5,5.809475019311125,26.916666666666668,22.640149930795264,4.866666666666666,4.5769956181854585,11.416666666666666,8.240735538908055,0.16666666666666666,0.3726779962499649,2.0,4
dion-lewis,28,4,16,1.5625,1.4128318194321643,2.0,1.620185174601965,10.25,9.56229574945264,6.737500000000001,6.61153111994491,8.9375,7.462144045111968,0.0625,0.24206145913796356,3.375,3.739568825412898,13.125,16.491948793274858,2.9437499999999996,2.2005592328996735,5.6875,4.958814752539159,0.0,0.0,7.1,3
ty-johnson,21,0,16,1.5,1.3228756555322954,1.9375,1.4776988021921111,6.8125,8.032891369239348,3.20625,3.56010336050795,4.1875,4.111246009423421,0.0,0.0,3.9375,2.656801413354035,17.0625,15.769704935413344,4.48125,4.781764678181059,8.875,9.047617089598786,0.0,0.0,5.4,4
malcolm-brown,26,4,14,0.14285714285714285,0.34992710611188266,0.42857142857142855,0.49487165930539345,1.1428571428571428,2.899683304312063,1.1428571428571428,2.899683304312063,1.1428571428571428,2.899683304312063,0.0,0.0,4.928571428571429,3.4530377043633775,18.214285714285715,16.32342126003777,2.771428571428572,1.9655710080674018,7.642857142857143,6.101605676929204,0.35714285714285715,0.6102859818083951,0.9,4
benjamin-snell-jr,21,0,13,0.23076923076923078,0.42132504423474315,0.3076923076923077,0.46153846153846156,1.7692307692307692,3.885947981635412,1.7692307692307692,3.885947981635412,1.7692307692307692,3.885947981635412,0.0,0.0,8.307692307692308,7.649883009508812,32.76923076923077,35.22707404202242,3.9461538461538463,5.759622768712359,9.538461538461538,8.353860320146651,0.15384615384615385,0.36080121229410994,0.8,4
derrius-guice,22,-2,5,1.4,1.019803902718557,1.8,0.9797958971132713,15.8,15.979987484350543,12.34,16.495526666342,12.6,16.414627622946554,0.2,0.4000000000000001,8.4,2.0591260281974,49.0,40.80196073719987,5.94,4.13743882129996,21.6,20.115665537088255,0.4,0.8,1.9,0
jordan-wilkins,25,1,14,0.5,0.6267831705280087,0.7857142857142857,1.0809104250301114,3.0714285714285716,3.844556183085111,2.75,3.5089172119045497,2.7857142857142856,3.5290340934387503,0.0,0.0,3.642857142857143,3.198373311034016,21.928571428571427,28.001184377283263,4.3999999999999995,4.28585714047627,11.428571428571429,15.309727466615492,0.14285714285714285,0.3499271061118826,2.1,4
kalen-ballage,23,0,12,1.1666666666666667,1.5723301886761007,2.0,1.9148542155126762,5.25,5.261891294962297,4.591666666666667,5.3604195005822275,5.25,5.182100603680584,0.0,0.0,6.166666666666667,4.722875771768251,11.25,11.098986440211556,1.833333333333333,1.0498677165349082,5.083333333333333,1.9773017529507786,0.25,0.4330127018922193,3.9,3
ryquell-armstead,22,-2,16,0.875,1.653594569415369,1.5,2.29128784747792,9.0,19.20286436967152,2.74375,4.308127312127626,4.875,9.136978439287246,0.125,0.33071891388307384,2.1875,2.983679565570003,6.75,12.04937757728589,1.89375,2.349060650025878,3.5625,4.42957037984498,0.0,0.0,4.1,3
brandon-bolden,29,6,15,0.6,1.1430952132988161,0.7333333333333333,1.2364824660660936,7.4,12.820816406661995,4.02,7.856564134531073,5.6,10.104784345381479,0.06666666666666667,0.24944382578492946,1.0,1.3662601021279464,4.533333333333333,6.75146074729182,2.8866666666666663,3.9332542364928416,4.2,5.77581163127746,0.2,0.4000000000000001,1.8,3
mike-boone,24,1,16,0.1875,0.5266343608235224,0.25,0.75,1.0625,3.0714155938264036,0.6875,1.8275239396516807,0.75,2.0155644370746373,0.0,0.0,3.0625,5.378995607917894,17.0625,37.181091884854595,1.7125000000000001,3.0285877484398567,6.5,14.887074930959406,0.1875,0.5266343608235224,0.9,4
justice-hill,21,-1,16,0.5,0.8660254037844386,0.9375,1.248436522214886,4.375,8.214887400323878,2.7625,4.283963556100822,3.0,4.7302219821061255,0.0,0.0,3.625,2.6896793489187516,14.0625,11.343879131496422,3.45625,1.518621393731828,7.625,4.871793817476269,0.125,0.33071891388307384,3.4,4
wayne-gallman,24,1,10,1.1,1.8681541692269406,1.6,2.0099751242241783,10.2,17.232527382830412,4.0200000000000005,6.293139121297097,5.7,8.331266410336426,0.1,0.30000000000000004,2.9,5.243090691567332,11.0,18.487833837418595,2.46,2.911082272969969,5.7,7.389857914736926,0.2,0.4000000000000001,2.5,3
jeffery-wilson,23,1,11,0.2727272727272727,0.4453617714151233,0.45454545454545453,0.49792959773196915,3.090909090909091,7.216830649814306,3.090909090909091,7.216830649814306,3.090909090909091,7.216830649814306,0.09090909090909091,0.2874797872880344,2.4545454545454546,3.4473609501560984,9.545454545454545,12.22042728284108,2.381818181818182,3.834014791506105,4.909090909090909,7.585327289092055,0.36363636363636365,0.7713892158398699,1.0,4
bo-scarbrough,22,-1,6,0.16666666666666666,0.372677996249965,0.6666666666666666,1.1055415967851334,0.8333333333333334,1.8633899812498247,0.8333333333333334,1.8633899812498247,0.8333333333333334,1.8633899812498247,0.0,0.0,14.833333333333334,4.946940693218609,62.833333333333336,22.266691616752485,4.283333333333333,0.636177822799744,18.0,7.164728420068226,0.16666666666666666,0.372677996249965,0.7,4
mark-walton,22,-2,7,2.142857142857143,1.5518257844571737,3.0,2.2038926600773587,12.714285714285714,14.88733196584346,4.057142857142858,6.008055816474872,6.142857142857143,7.772268862134539,0.0,0.0,7.571428571428571,4.499433070863891,28.714285714285715,18.629579289125022,3.6285714285714286,1.4369752813405223,10.571428571428571,5.473498303048005,0.0,0.0,3.4,3
jonathan-williams,25,3,9,0.5555555555555556,0.9558139185602919,0.5555555555555556,0.9558139185602919,6.555555555555555,10.457438725202172,5.300000000000001,9.784795461440275,5.555555555555555,9.821870280270918,0.0,0.0,5.444444444444445,8.473633762194497,26.11111111111111,45.13299961581313,1.688888888888889,2.848564724146938,8.333333333333334,14.772346537440226,0.1111111111111111,0.31426968052735443,1.0,2
ameer-abdullah,26,4,16,0.9375,1.5995604865087159,1.3125,1.8946882989030147,5.5,8.838834764831844,2.525,4.230617567211671,3.0625,4.736411484446848,0.0625,0.24206145913796356,1.4375,1.9354828209002528,7.1875,10.260474830630404,2.28125,2.677036316059235,4.125,5.360445410597892,0.0,0.0,4.5,3
