name,rf proj,xgb proj,enet proj,svr proj,mean proj,rank,last rank
austin-ekeler,23.044199999999996,18.04043884277344,19.09699191096264,16.048479063422533,19.07134924421249,1,1
christian-mccaffrey,19.706799999999998,16.496763610839842,16.482044639917035,16.066757218668045,17.31581810613686,2,2
josh-jacobs,15.298599999999997,16.24700164794922,17.48403950362577,15.10513685261617,15.693174772895972,3,3
breece-hall,15.2636,14.997036743164063,13.5798442266258,14.805634785701711,15.060509620533477,4,42
nick-chubb,16.154600000000002,13.75859375,13.556026326327162,13.53314393464423,14.44264282747354,5,6
saquon-barkley,14.424199999999995,14.61982421875,14.416709965074777,13.173628920597151,14.176364682584229,6,5
derrick-henry,15.805800000000003,12.699420166015624,13.93984279509048,13.537806387937025,14.032858436538566,7,4
kenneth-walker-rb,13.341,14.154891967773438,13.06760845859164,13.445296320091115,13.655075116681076,8,18
tony-pollard,14.530200000000002,12.909919738769531,11.9630408158282,13.093242152600824,13.385982642966624,9,8
dandre-swift,11.9556,14.65054168701172,14.7913024724662,13.015115387551546,13.322075716169152,10,21
joe-mixon,12.2686,14.636453247070312,14.440455345170466,13.32116912889893,13.261414602792112,11,10
travis-etienne,12.859999999999996,13.642442321777343,13.133976162043206,12.691705654618332,13.093403852935005,12,17
jonathan-taylor,13.975799999999992,13.376910400390624,12.799998438760976,11.744924535847758,13.018474793293768,13,33
aaron-jones,11.942199999999998,13.49463348388672,14.688448767268715,13.180486127186,12.794380897157607,14,9
rhamondre-stevenson,11.746,14.057745361328124,13.660294836136908,12.496375596115854,12.713158491692957,15,7
najee-harris-rb,12.838399999999998,12.841258239746091,11.758291472507764,11.581694532928935,12.511313779050417,16,14
dameon-pierce,10.829200000000004,14.074674987792967,12.837503585429412,12.42668720658925,12.428074107184337,17,27
james-conner,10.746,13.056842041015624,12.80003066518616,11.793546837224312,11.91740809505604,18,19
jk-dobbins,11.665,10.371046447753908,10.222767988597164,10.548361920546526,10.865724929764156,19,55
alvin-kamara,8.975,11.783395385742187,11.45760213426312,11.676868156553695,10.731108896753913,20,16
miles-sanders,11.237199999999998,10.771530151367188,12.07511683651731,10.449955465686358,10.72784188679543,21,15
dalvin-cook,9.489400000000003,11.078459167480467,11.100595260842171,10.918948797484418,10.58985869892916,22,11
david-montgomery,11.1476,10.515606689453126,10.352004851341762,9.550064550734078,10.362107712492609,23,24
cam-akers,11.529399999999995,10.056844329833984,10.852987742369738,9.494713145816291,10.262661675403251,24,35
rashaad-penny,9.945799999999998,10.407306671142578,9.858466040274129,10.484663708852937,10.253726176584331,25,62
javonte-williams,10.2608,10.391598510742188,10.823662315631944,10.058438642076482,10.212015332149022,26,67
antonio-gibson,9.322599999999998,11.125630187988282,10.492851364079796,10.232646680815265,10.1398557673877,27,28
